detected_arch_length,simulated_arch_length,arch_length_discrepancy,label,num_incisors,num_canines,num_premolars,num_molars,avg_confidence_incisor,avg_confidence_canine,avg_confidence_premolar,avg_confidence_molar,detected_arch_length_outliers_flg
2000.856611,1943.013446,57.8431646,basic,4,2,4,4,0.8994926959,0.9038363993,0.8943157345,0.9067444503,False
1996.76671,1915.585274,81.18143537,pro,4,2,4,4,0.8962715715,0.8918069303,0.8860166073,0.9027456939,False
1958.84329,1901.515118,57.32817228,basic,4,2,4,4,0.8938010484,0.8910547495,0.8946170658,0.9016312957,False
2135.473848,2010.380836,125.0930124,invisalign,4,2,4,5,0.8946790099,0.8993614316,0.9033707827,0.8970440269,False
2148.492998,2028.333568,120.15943,invisalign,4,2,4,4,0.8951499015,0.8931921721,0.9062368721,0.9163140059,False
2077.843198,1780.529711,297.313487,basic,3,2,3,6,0.8939670523,0.894067198,0.8991331259,0.9049283961,False
1927.735686,1875.792147,51.94353937,pro,4,2,4,4,0.8997539729,0.8935748637,0.8841663599,0.9178031832,False
1946.18148,1806.296498,139.884982,invisalign,4,2,4,4,0.884530589,0.8981664479,0.9013673365,0.91052486,False
1860.742455,1820.159139,40.58331639,basic,4,2,4,4,0.8881114572,0.8964960277,0.8889492005,0.9087683111,False
2052.007335,1941.6919,110.3154356,basic,4,2,4,4,0.8906669915,0.8971606791,0.9061192423,0.8980237991,False
2142.739988,1955.798016,186.941972,pro,4,2,4,4,0.8957536966,0.8915308714,0.8959174007,0.9138768464,False
1921.728299,1872.050952,49.67734721,regrettable,4,2,4,4,0.8903547525,0.8876312971,0.8894580156,0.9056047201,False
1927.808512,1881.330365,46.478147,basic,4,2,4,4,0.8889396638,0.9017616212,0.8979799598,0.8488489091,False
2016.341478,1972.874921,43.46655732,basic,4,2,4,4,0.8940923065,0.9003636837,0.9000733644,0.9082621932,False
2110.707527,2017.007695,93.69983192,basic,4,2,4,4,0.8986309618,0.8921663463,0.8988071531,0.9049777836,False
1783.892127,1764.91761,18.97451708,regrettable,4,2,4,4,0.845892489,0.7893596888,0.7534404993,0.9133298099,False
2160.964551,1993.093743,167.8708083,regrettable,4,2,4,4,0.8908907026,0.8910837471,0.8960667551,0.9178301692,False
2323.801403,2189.312119,134.489284,basic,4,2,4,6,0.8924082667,0.8898619413,0.9038497806,0.9103873968,False
1794.726028,1736.920397,57.8056314,basic,4,2,4,4,0.8936844617,0.9020808339,0.9056824893,0.9146589339,False
1788.821305,1708.109739,80.7115661,pro,4,2,4,5,0.8864466697,0.8923542202,0.8931720853,0.9169921994,False
1861.968807,1814.184937,47.78387036,regrettable,4,2,4,4,0.8909324408,0.898250252,0.8965168297,0.9096745551,False
2023.37607,1922.070102,101.3059682,basic,4,2,4,4,0.9027964175,0.8918437362,0.9017561972,0.9074790031,False
2110.685838,2013.342947,97.34289119,basic,4,2,4,4,0.8985365182,0.9014300406,0.9005415291,0.8961314857,False
1558.660122,1498.300305,60.35981734,regrettable,4,2,5,3,0.8756866753,0.887897402,0.8875061035,0.8989866575,False
1973.095035,1919.793859,53.30117685,basic,4,2,4,5,0.8919052929,0.8891837001,0.8964838684,0.9048781157,False
2072.512968,1945.816188,126.6967792,basic,4,3,4,4,0.8939463347,0.7951042453,0.8949523419,0.9131611735,False
2014.181762,1902.900237,111.2815243,invisalign,4,2,4,4,0.8901345283,0.8930009902,0.8977207989,0.9104214609,False
2142.658558,1944.576272,198.0822858,basic,4,2,4,5,0.8938954771,0.8945226371,0.9032292217,0.899525547,False
1970.767835,1835.886671,134.8811637,basic,4,2,4,4,0.8982162774,0.8991180062,0.9082991481,0.914585039,False
1704.329126,1631.640245,72.68888128,basic,4,2,4,3,0.8962543309,0.9034599066,0.9089223742,0.9184840918,False
2088.178689,1938.645374,149.5333143,regrettable,4,2,4,4,0.8930452466,0.8889837861,0.8945386559,0.9084797204,False
1881.128265,1793.733488,87.394777,invisalign,4,2,4,4,0.8942536563,0.9041568041,0.9057746977,0.9008905888,False
1990.037747,1900.31128,89.72646722,basic,4,2,4,4,0.8956988901,0.8998066783,0.9031500965,0.9138406068,False
1964.60677,1880.650844,83.95592574,regrettable,4,2,4,4,0.8993840963,0.8887503147,0.8943045884,0.9115290046,False
2002.133847,1964.492524,37.64132227,basic,4,2,4,4,0.8947491795,0.8992073834,0.8932176381,0.9051429033,False
1998.872457,1853.147072,145.7253851,pro,4,2,4,4,0.8963351548,0.9035379291,0.8886399865,0.9154051393,False
1815.041862,1796.830864,18.2109984,regrettable,4,3,4,4,0.8941964656,0.8166580796,0.8758426011,0.9075695276,False
2050.449836,2029.761354,20.68848212,basic,4,2,4,5,0.8761132807,0.9037745595,0.8769797832,0.9091448069,False
1911.72065,1839.053407,72.66724315,pro,4,2,4,4,0.8951230347,0.8994158506,0.8998861611,0.9100120813,False
2070.60467,2017.567232,53.03743793,invisalign,4,2,4,4,0.8919295818,0.9103469551,0.88763313,0.916888535,False
1937.432274,1848.427541,89.00473255,basic,4,2,4,4,0.8976151943,0.8988950551,0.9000308216,0.9178769886,False
2083.221823,2007.405486,75.81633771,basic,4,2,4,5,0.8957683742,0.9072883427,0.9085898548,0.9067308426,False
2177.899514,2112.561878,65.33763663,basic,4,2,4,5,0.8928135484,0.8916514814,0.8936459422,0.8929026604,False
1929.573297,1893.56056,36.0127366,regrettable,4,2,4,4,0.8922357112,0.9051968455,0.9046414644,0.9096677154,False
1855.421323,1766.145229,89.27609329,basic,4,2,3,4,0.8958597034,0.900516063,0.8063587546,0.855116874,False
1913.824425,1832.977407,80.84701764,basic,4,2,4,4,0.8913795948,0.902954638,0.9027427733,0.9182103425,False
2023.335547,1890.030005,133.3055422,basic,4,2,4,4,0.8943597227,0.8994050324,0.8975286186,0.9118677825,False
2005.784131,1974.088331,31.69580036,basic,4,2,2,4,0.8929608911,0.8956276476,0.8973276019,0.8951862454,False
2016.17544,1922.397355,93.77808507,pro,4,2,4,5,0.8860874623,0.8834002614,0.8942379355,0.9026149631,False
2011.437658,1987.809673,23.62798477,basic,4,2,4,4,0.8907996863,0.8874021769,0.9012366533,0.9117107838,False
1959.411076,1763.472492,195.9385835,basic,4,2,4,4,0.8919726312,0.8974655569,0.8841056228,0.9152290374,False
2044.120992,1941.03146,103.0895316,invisalign,4,2,4,4,0.8907475919,0.8918830156,0.8954910934,0.9178545475,False
1922.67608,1839.457024,83.21905593,basic,4,2,4,4,0.8843217492,0.8972572386,0.9010357559,0.9093922079,False
2077.781745,1838.126349,239.6553959,basic,4,2,4,5,0.8884676397,0.8940541744,0.9024432451,0.9094049692,False
2056.167387,1934.486221,121.6811652,basic,4,2,4,4,0.8902071714,0.884426415,0.8949822932,0.903167367,False
1900.037392,1879.381462,20.65593023,invisalign,4,2,4,4,0.8731741309,0.8787457347,0.9017312378,0.9025720805,False
1979.801294,1920.69573,59.10556468,basic,4,2,4,4,0.883172363,0.8953910172,0.9011924267,0.9040660411,False
2103.665195,1869.935607,233.7295876,regrettable,5,2,4,4,0.8679469466,0.8768585026,0.891754806,0.9086964726,False
2128.837959,1909.259605,219.578354,pro,4,2,4,6,0.8958866,0.8926356733,0.9059116989,0.9010535081,False
2005.32849,1945.494072,59.83441734,basic,4,2,4,4,0.8905383945,0.8962368071,0.89764072,0.8953256905,False
2227.598871,2139.951685,87.64718552,basic,4,2,4,6,0.8901275247,0.8965599239,0.9049321711,0.9002489348,False
2077.06807,2022.351303,54.71676731,basic,4,2,4,4,0.8949630708,0.8857839108,0.8986916989,0.9112365544,False
2012.604662,1911.29668,101.3079822,basic,4,2,4,5,0.8940947205,0.8840067685,0.8026242107,0.8223350286,False
1901.73217,1837.329227,64.40294337,basic,4,2,4,4,0.8941667676,0.8976635337,0.8971378654,0.9029326439,False
2067.363887,1984.472284,82.89160251,basic,4,2,2,6,0.8905398548,0.9030976593,0.9037825763,0.9030868014,False
1835.459436,1803.616854,31.84258207,basic,4,2,4,4,0.8924396783,0.8967233896,0.8930108994,0.9117365032,False
1895.913339,1788.65376,107.2595795,basic,4,2,4,5,0.897040844,0.9009044766,0.8962700963,0.9155151844,False
2054.277695,1852.509873,201.7678226,regrettable,4,2,4,4,0.8915074468,0.8899779022,0.8877353817,0.9064210951,False
2073.008209,1947.451571,125.556639,pro,4,2,4,5,0.8876557499,0.8945161104,0.8984746039,0.8975109339,False
1944.207747,1845.976499,98.23124812,pro,4,2,4,4,0.8911637217,0.8860240579,0.8927909136,0.9168520272,False
1771.019151,1693.889005,77.13014514,pro,4,2,4,4,0.8915705979,0.8959367871,0.8897219151,0.910652861,False
2077.926843,2004.414864,73.51197837,basic,4,2,4,4,0.8980413377,0.9078344703,0.8995777667,0.9118920565,False
1895.793449,1867.03531,28.7581391,basic,4,2,4,4,0.894777149,0.8936964273,0.9019193202,0.9165658802,False
1976.842614,1874.549013,102.2936015,basic,4,2,4,4,0.8861075938,0.8918442726,0.9052612484,0.9002638906,False
2197.929882,2107.656623,90.27325868,basic,4,2,4,6,0.895274803,0.8895876706,0.8897180259,0.8968111873,False
1981.153647,1804.814019,176.3396278,regrettable,5,2,4,4,0.7855739474,0.8907407224,0.8978504539,0.8819151372,False
2008.534708,1872.230043,136.3046653,regrettable,4,2,4,4,0.8877476454,0.8808763921,0.9026995599,0.9013280272,False
1894.498231,1877.382948,17.1152828,regrettable,4,2,4,4,0.8946576864,0.8965519071,0.8949276954,0.9044436216,False
2025.501666,1918.646674,106.8549921,pro,4,2,4,4,0.8882422894,0.8886731267,0.8947685361,0.907795161,False
2143.075541,1921.556587,221.5189536,invisalign,4,2,4,6,0.8917643577,0.8907318711,0.9070324302,0.9025481244,False
1819.978757,1710.303259,109.6754988,pro,4,2,4,4,0.8889643848,0.8966033161,0.8875045776,0.9144443423,False
1985.134722,1906.277235,78.85748697,basic,4,2,4,4,0.8917690516,0.8956275284,0.9003445804,0.9060997069,False
2010.215353,1919.335404,90.87994854,basic,4,2,4,4,0.8948355168,0.9065462053,0.8998939395,0.9186323434,False
2194.967033,2098.999991,95.96704254,basic,4,2,4,6,0.8945573568,0.900514096,0.8876691461,0.9071463346,False
2141.515472,2125.258818,16.25665413,basic,4,2,4,6,0.8897298723,0.8966176212,0.8996202052,0.7707549632,False
1990.377591,1903.539855,86.83773602,basic,4,2,4,4,0.8923879266,0.9048286378,0.9028990269,0.9158506989,False
2285.327768,2227.331392,57.99637601,basic,4,2,4,6,0.8936715275,0.8895131052,0.8909354806,0.7929454247,False
1936.519369,1855.792349,80.72702065,basic,4,2,4,4,0.8966877013,0.8899501562,0.8826396912,0.904567197,False
1817.805251,1744.218797,73.58645391,basic,4,2,4,4,0.8864259124,0.8909520209,0.9025862962,0.9148315936,False
1980.122011,1871.89769,108.2243214,basic,4,2,4,4,0.8962793201,0.900326401,0.8930234909,0.9065991342,False
2014.255612,1771.408745,242.8468671,regrettable,5,2,4,4,0.8801555276,0.7857662737,0.8990195394,0.9137492627,False
2063.297425,1962.343026,100.9543996,basic,4,2,4,4,0.8961106241,0.9020296931,0.8950750977,0.9013266712,False
2095.190613,1967.925847,127.2647655,basic,4,2,4,4,0.8867487311,0.8850212991,0.8918198347,0.907720536,False
1991.410143,1866.721922,124.6882204,basic,4,2,4,4,0.8920695335,0.8983084857,0.8997810036,0.902583614,False
1855.648998,1812.945409,42.70358965,basic,4,2,4,4,0.8898761719,0.8930126131,0.8988093883,0.9120670259,False
2137.289004,1893.845708,243.4432966,regrettable,4,2,4,4,0.8929749131,0.8962351382,0.8920539618,0.9111379534,False
1995.496892,1841.360257,154.1366342,pro,4,2,4,4,0.8961736262,0.8932228684,0.9073782265,0.9147386551,False
1923.746673,1819.432239,104.314434,basic,4,2,3,4,0.8876873404,0.8889019489,0.8059489727,0.8392656595,False
1962.792384,1849.783574,113.0088095,basic,4,2,4,4,0.8876492232,0.8903608322,0.8805633038,0.839812234,False
2117.570789,2049.258385,68.31240424,basic,4,2,4,4,0.8858043998,0.899255693,0.897930339,0.9037901908,False
1798.504798,1733.205919,65.29887852,basic,4,2,4,3,0.8919425756,0.8950334489,0.7368933484,0.8667715987,False
2042.691579,1869.091792,173.5997871,regrettable,4,2,4,5,0.8915476203,0.898712039,0.9084587395,0.8819144249,False
2045.14486,1746.262677,298.8821827,invisalign,4,2,4,5,0.8902968466,0.8903003633,0.8971602917,0.9065654039,False
2107.477387,2044.364628,63.11275918,basic,4,2,5,4,0.8820591718,0.8921550214,0.8343547583,0.9028065056,False
2002.17956,1888.353592,113.8259682,regrettable,4,2,4,5,0.9001886994,0.8961029947,0.8961643726,0.9038290858,False
2051.690699,1964.182936,87.50776299,pro,4,2,4,5,0.8802439123,0.9061940014,0.8985017538,0.9112915039,False
2013.869999,1953.938321,59.93167755,pro,4,2,4,4,0.8905448616,0.8833928704,0.9035722017,0.9094605595,False
2008.906442,2002.667551,6.238890856,basic,4,2,4,4,0.8902400881,0.896907568,0.9005358219,0.9044143111,False
2185.867504,2016.295928,169.5715759,invisalign,4,2,4,4,0.8918764293,0.8627408147,0.8934676051,0.9065970778,False
2070.911005,1915.175783,155.7352214,basic,4,2,4,4,0.8984077126,0.8977751434,0.8905368596,0.8982182592,False
1998.351132,1917.969975,80.38115673,basic,4,2,4,4,0.8935483843,0.9020936787,0.8958803266,0.9038980305,False
2077.333121,1944.741814,132.5913073,basic,4,2,4,5,0.8940230608,0.8947251439,0.890682593,0.8969645143,False
1974.118186,1905.87835,68.23983607,basic,4,2,4,4,0.8936914057,0.8973191679,0.9012312591,0.9128198773,False
2084.005613,1963.996527,120.0090862,regrettable,4,2,4,4,0.8851288855,0.899060756,0.9026117474,0.9116878361,False
2084.996021,1968.531568,116.4644533,basic,4,2,4,4,0.8932765126,0.8951644301,0.9047992378,0.9069611579,False
2066.548093,1953.663196,112.8848971,pro,4,2,4,4,0.8961930424,0.8889790773,0.899906829,0.9129430354,False
1926.125887,1833.870199,92.25568764,basic,3,2,4,4,0.8893742561,0.8830766082,0.8934636861,0.9131791294,False
2118.156196,2065.48698,52.66921604,basic,4,2,4,4,0.8785663098,0.8972842395,0.9087809175,0.9085448831,False
2044.345771,1906.648915,137.6968555,pro,4,2,4,4,0.89121674,0.9019125402,0.8960198462,0.9154203683,False
1693.445915,1643.561708,49.884207,basic,4,2,4,3,0.8939042687,0.8935945332,0.8987960368,0.9112034043,False
1911.462255,1766.051298,145.410957,regrettable,4,2,4,4,0.8942314982,0.8935341537,0.8875953406,0.909566924,False
2002.077918,1929.577176,72.50074212,basic,4,2,4,4,0.8889870495,0.8970133066,0.9012890011,0.9069790691,False
2062.933157,1867.312437,195.6207199,regrettable,4,2,4,4,0.8563298136,0.8914190829,0.8913257867,0.9171477407,False
2042.261248,1919.024739,123.2365087,basic,4,2,4,4,0.8970553875,0.8857006729,0.8886534721,0.9048115909,False
1978.36095,1830.964729,147.3962213,regrettable,4,2,4,4,0.8865119368,0.8815778494,0.8966579139,0.9069541693,False
2120.960248,1971.175413,149.7848349,pro,4,2,4,4,0.8849796057,0.883110255,0.8961533159,0.9080511034,False
2131.232819,1998.001022,133.2317973,basic,4,2,4,5,0.8455254138,0.7335217893,0.8008431643,0.881861949,False
2055.202453,1856.32147,198.880983,invisalign,4,2,4,4,0.8914934099,0.8821359575,0.8897644728,0.9106923789,False
2108.29646,1918.014345,190.2821149,invisalign,4,2,4,6,0.8971544951,0.8795065284,0.9048656374,0.9041776558,False
2155.506819,2059.977357,95.52946194,basic,4,2,4,5,0.8927569389,0.9025649726,0.8970984966,0.8280032873,False
1728.972324,1669.851583,59.12074096,pro,4,2,4,4,0.8902069777,0.8950482309,0.8942552954,0.9069519937,False
2072.900937,1967.102507,105.7984302,pro,4,2,4,4,0.901227057,0.8941106796,0.8819401711,0.899616003,False
2112.66764,1942.728383,169.9392578,regrettable,4,2,4,5,0.8867415935,0.8893095255,0.8971680999,0.8701106191,False
2101.493298,2068.366041,33.12725768,invisalign,4,2,4,6,0.890037939,0.8937754631,0.89526622,0.9127410551,False
1928.339464,1852.493031,75.84643328,basic,4,2,4,4,0.8901550621,0.8910159171,0.904673174,0.909645468,False
2035.763102,1930.326893,105.4362089,invisalign,4,2,4,4,0.8920099437,0.8819482327,0.8992471546,0.9128082544,False
1802.994484,1740.434613,62.55987119,regrettable,4,2,3,4,0.8881097734,0.842651099,0.8676571449,0.899847433,False
2315.498557,2042.980274,272.5182826,basic,4,2,4,6,0.897112757,0.897613138,0.8927377611,0.902799358,False
2091.280802,2046.064348,45.21645397,basic,4,2,4,4,0.889866218,0.9052073061,0.9037147313,0.9115846753,False
1900.554179,1871.913283,28.64089603,pro,4,2,4,4,0.8872017264,0.887134701,0.8914383501,0.8952921927,False
2104.454873,1956.075419,148.3794539,basic,5,2,4,4,0.7871945143,0.8929093778,0.8967600912,0.868232578,False
1995.312494,1910.865264,84.44722984,basic,4,2,4,4,0.8903108835,0.8803449571,0.9008393288,0.9112166911,False
2060.448065,1968.466674,91.98139159,regrettable,4,2,4,4,0.8926658332,0.8958404362,0.8985155672,0.8989226073,False
2031.429071,1922.407204,109.0218669,pro,4,2,4,4,0.8977789581,0.8908265233,0.8951690197,0.9113970101,False
2180.731265,2105.837247,74.89401787,basic,4,2,4,6,0.8995485157,0.90022856,0.8965452164,0.9071512222,False
2066.485775,1953.872278,112.6134968,invisalign,4,2,4,4,0.8900803775,0.880990088,0.8752656728,0.9064822197,False
2000.85187,1926.040898,74.81097128,basic,4,2,4,4,0.8916531056,0.901247561,0.9042556435,0.9082402289,False
1878.186352,1829.40702,48.77933179,regrettable,4,2,3,4,0.8582795262,0.7011997998,0.9011450807,0.8974597603,False
1949.257151,1901.692899,47.56425192,regrettable,4,2,4,4,0.8881828189,0.8921312392,0.8907397538,0.9013715237,False
2028.407169,1979.617555,48.78961329,basic,4,2,4,4,0.8947174251,0.9029854834,0.8941463679,0.9097000659,False
1782.83669,1642.285444,140.5512465,pro,4,2,4,3,0.8956746161,0.8897658885,0.8974205405,0.9007610679,False
1896.686003,1882.146133,14.53986962,basic,4,2,4,4,0.8945072293,0.8932309747,0.9048401564,0.9134549201,False
1920.391685,1786.855103,133.5365828,regrettable,4,2,4,4,0.8882791698,0.9058279991,0.9077865183,0.9047920108,False
2129.026527,1937.140603,191.8859248,regrettable,4,2,4,5,0.8910433352,0.8724817336,0.890144676,0.9077010632,False
1743.0993,1690.54871,52.55059035,regrettable,4,2,3,4,0.897023499,0.8472933173,0.8096910119,0.890138343,False
2088.599804,1959.675259,128.924545,basic,4,2,4,4,0.8957464397,0.895632565,0.8976458013,0.9106839597,False
1978.028879,1898.171063,79.85781515,basic,4,2,4,4,0.8917196393,0.8948405683,0.9015811384,0.8911538869,False
1997.171119,1857.999488,139.1716312,regrettable,4,2,5,4,0.8798214793,0.8865933716,0.8138225555,0.8252189308,False
2047.896214,1960.860364,87.03585081,regrettable,4,2,4,4,0.8926907629,0.8874066174,0.8993976712,0.9106130004,False
2042.760411,1985.965135,56.79527594,regrettable,4,1,4,4,0.871663928,0.3911174536,0.8935788274,0.9020992815,False
2016.437893,1931.240703,85.19718977,basic,4,2,4,4,0.8910308629,0.8895414174,0.9063521028,0.9124364406,False
2195.964113,2173.941541,22.02257205,basic,4,2,4,6,0.8643717319,0.8529269993,0.8921517432,0.8794660866,False
2330.699257,2253.45091,77.24834703,basic,4,2,4,6,0.8916214556,0.8937966228,0.9037021101,0.8859890401,False
1916.43146,1891.330009,25.10145143,invisalign,4,2,4,4,0.8948298991,0.9003559351,0.9026017189,0.908954829,False
2137.119307,2073.089781,64.02952653,basic,4,2,4,6,0.8919640183,0.902924329,0.8971819282,0.8744489153,False
2229.219409,1958.157546,271.0618633,basic,4,2,4,5,0.8805322498,0.8963301182,0.8894238919,0.8762228847,False
2089.274609,2014.040271,75.23433738,basic,4,2,4,4,0.8906661719,0.8964907825,0.8962599784,0.9034402817,False
2056.248522,1922.33742,133.9111018,invisalign,4,2,4,4,0.888653934,0.8861983418,0.9080716819,0.906239897,False
2089.456718,1789.771674,299.6850434,regrettable,5,2,4,5,0.797875005,0.871819675,0.9004503787,0.8414938688,False
2029.575844,1983.045595,46.53024862,basic,5,2,2,4,0.7920053363,0.9047698677,0.9023975134,0.8453647047,False
1773.288923,1682.28001,91.00891265,basic,4,2,2,4,0.887852639,0.8981850445,0.9150230289,0.9010421783,False
2132.496805,1984.618644,147.8781613,invisalign,4,2,4,4,0.8923111707,0.8771632612,0.8966326714,0.9007455707,False
1818.294908,1742.002001,76.29290742,basic,4,2,3,4,0.8956298232,0.8953645229,0.7368560632,0.8789776713,False
1828.043147,1753.160309,74.88283819,basic,4,2,4,5,0.8906594515,0.8911142051,0.8996125311,0.913198781,False
2089.611335,2034.304166,55.30716858,basic,4,2,4,4,0.894923687,0.8963370323,0.8907164931,0.9134781063,False
1906.360438,1862.986311,43.37412676,pro,4,2,4,4,0.8925501257,0.8974805772,0.9054342657,0.9095367193,False
2199.305532,2069.162526,130.1430066,invisalign,4,2,4,5,0.8892271817,0.8644666374,0.9052955806,0.9135614276,False
1915.253514,1877.647381,37.60613267,basic,4,2,4,4,0.9023978114,0.8983605206,0.898102954,0.9151125252,False
1976.144621,1875.366496,100.7781252,basic,4,2,4,4,0.8963158727,0.8981465101,0.9086947292,0.9092240036,False
1997.40951,1899.848928,97.56058251,invisalign,4,2,4,5,0.8976335377,0.8908628523,0.8985746056,0.9067794323,False
2260.609866,2120.099411,140.5104549,basic,4,2,4,6,0.8884435594,0.8904269338,0.8934969753,0.8629457255,False
2070.856003,1984.2633,86.59270315,basic,4,2,4,4,0.8886839598,0.9004280865,0.8906728178,0.9056978971,False
1804.464787,1783.477229,20.98755852,basic,4,2,4,4,0.8984819353,0.8982698619,0.8973381072,0.9175296873,False
2093.663602,2009.950118,83.71348406,basic,4,2,4,4,0.8919480145,0.8979584873,0.90381594,0.9112496823,False
2209.620615,1948.416212,261.2044025,basic,4,2,4,6,0.8931415826,0.8952088058,0.9005108774,0.8957597415,False
2241.941787,1849.480213,392.4615742,basic,4,2,4,6,0.8906538039,0.8882134259,0.8946540207,0.9062504967,False
2108.201216,2047.615605,60.58561122,basic,4,2,4,5,0.8974024057,0.9005251825,0.8978136033,0.9080709934,False
1988.655719,1895.951565,92.70415426,basic,4,2,4,4,0.8913220614,0.8985439539,0.9006477445,0.8975065947,False
2278.835636,1906.295668,372.539968,basic,4,2,4,6,0.890729323,0.8913615048,0.9006096125,0.9110152721,False
2052.629647,1981.003093,71.62655463,basic,4,2,4,4,0.890352726,0.9023383558,0.8950723708,0.9063609391,False
1776.400754,1708.440818,67.95993547,basic,4,2,4,4,0.8938840181,0.8994572759,0.8916665912,0.9062846452,False
1989.802101,1755.409374,234.3927274,regrettable,4,2,4,4,0.8687978238,0.8876723647,0.9026073962,0.9092089385,False
1830.751725,1733.588984,97.16274127,basic,4,2,2,4,0.8911157995,0.9052757919,0.8990231454,0.8486448526,False
2092.972348,2035.376014,57.59633394,invisalign,4,2,4,5,0.8839874715,0.8940806091,0.8910890371,0.903245461,False
2539.524789,2025.451533,514.0732559,regrettable,5,3,4,4,0.7821102381,0.8123813868,0.8932060003,0.9079248309,False
2062.269279,1992.067387,70.20189112,basic,4,2,4,4,0.8926451355,0.8979110122,0.888376087,0.9098385274,False
2177.685601,1976.557907,201.1276934,invisalign,4,2,4,6,0.8948669136,0.9000205398,0.8995629996,0.8810112675,False
1797.698133,1750.75886,46.93927329,basic,4,2,4,2,0.8938627094,0.8939777911,0.8976367563,0.9234871268,False
2167.805842,1986.543939,181.2619026,pro,4,2,4,6,0.8925293833,0.8922089934,0.895712018,0.9112805724,False
2073.359687,2031.25853,42.10115644,invisalign,4,2,4,5,0.8936314732,0.9001968503,0.8954151273,0.8324313641,False
1959.200696,1877.076829,82.12386711,basic,4,2,4,4,0.8978101909,0.8993942142,0.8992307931,0.911202997,False
2074.986663,2033.811369,41.17529437,basic,4,2,2,4,0.8973111212,0.9001095593,0.9018570185,0.8945243657,False
2258.91175,2150.777936,108.1338146,basic,4,2,4,6,0.8939457238,0.8823022842,0.8956741095,0.9021913409,False
1963.313838,1871.338485,91.97535311,basic,4,2,4,4,0.8871627599,0.9004487991,0.8960256577,0.8892379999,False
1857.235989,1813.907566,43.32842256,basic,4,2,4,4,0.8918781877,0.885687232,0.8950372189,0.9105805606,False
1980.370147,1899.205083,81.16506387,pro,4,2,4,5,0.8940086961,0.8828101158,0.8998659104,0.8462027311,False
2107.807619,1912.589651,195.2179685,invisalign,4,2,4,4,0.8917225599,0.8865289986,0.8934381157,0.910363853,False
2085.402206,1935.039119,150.3630878,pro,4,2,4,5,0.898591727,0.8938007951,0.9055442214,0.8990496755,False
2266.356982,2166.938893,99.41808892,basic,4,2,4,6,0.8892910928,0.8913425803,0.8957244605,0.7888261179,False
2268.283929,2045.257746,223.026183,basic,4,2,4,6,0.8936285079,0.8959015608,0.8830194473,0.9037343562,False
1944.629812,1864.245324,80.38448763,basic,4,2,4,4,0.894005537,0.8892427683,0.9041569084,0.9111408889,False
1959.338224,1864.645904,94.69231992,invisalign,4,2,2,4,0.8925344795,0.9034002125,0.8966583908,0.9073442668,False
2109.789746,2080.23966,29.55008624,invisalign,4,2,4,4,0.887607947,0.9002210796,0.8967168033,0.9069137126,False
2047.888189,1945.314818,102.5733717,basic,4,2,4,4,0.8920000941,0.900449872,0.8975166231,0.9127090275,False
2041.956457,2011.296561,30.65989534,basic,4,2,4,4,0.8910830617,0.8977705836,0.8906928599,0.8920280188,False
2095.892172,1788.838877,307.0532948,basic,4,2,4,4,0.8895359933,0.893391639,0.9034752846,0.8996975124,False
2144.730035,2106.534204,38.19583062,basic,4,2,4,6,0.8936045468,0.9041336477,0.8972194195,0.8607962529,False
1980.529417,1829.049536,151.4798813,invisalign,4,2,4,4,0.8880853206,0.8898998797,0.8921791315,0.908597216,False
2064.587458,1960.420516,104.1669429,basic,4,2,4,4,0.8953541219,0.8878227472,0.8894304782,0.9066487253,False
2043.121272,1974.976951,68.14432057,basic,4,2,4,4,0.8967560977,0.9095275402,0.9016396999,0.9128242731,False
1957.541977,1880.109618,77.4323596,invisalign,4,2,4,4,0.9081542194,0.9056690037,0.8953427076,0.9080596119,False
1917.505177,1817.780169,99.72500777,basic,4,2,4,4,0.8885255009,0.8929356635,0.8955142498,0.9051175863,False
2175.816138,1937.412388,238.4037507,regrettable,4,3,4,4,0.8867913634,0.8320803841,0.899816528,0.9061497599,False
2114.799153,2015.628354,99.17079904,basic,4,2,5,5,0.8980512023,0.8957230151,0.874452877,0.8929798841,False
2015.860394,1950.778593,65.08180156,regrettable,5,0,4,5,0.8617026329,0.0,0.7709069476,0.8931010842,False
1801.924774,1770.02565,31.89912476,regrettable,4,2,4,4,0.8800914586,0.8945986032,0.8972703218,0.9001722336,False
2084.12805,1800.594373,283.5336773,pro,4,2,4,6,0.8886931241,0.8745735288,0.8948557079,0.9191765388,False
1799.038779,1698.690512,100.3482669,basic,4,2,4,4,0.8917859197,0.8827019334,0.8931633681,0.9231397063,False
2008.9699,1951.782195,57.18770467,basic,4,2,4,4,0.8813198358,0.8869049549,0.8998009861,0.7633159161,False
2369.147629,2222.741789,146.4058397,invisalign,4,2,4,6,0.8953817934,0.8968155086,0.8993526548,0.8885147472,False
2062.374772,2002.676761,59.69801164,pro,4,2,4,6,0.8913466483,0.8838116229,0.8937115073,0.9021422168,False
2082.337428,1967.414924,114.9225037,basic,4,2,4,4,0.8946762234,0.897926271,0.8958951533,0.9024321735,False
2372.569551,2115.911325,256.658226,regrettable,5,2,4,6,0.8524441242,0.8820434809,0.8999454826,0.8123539189,False
2056.4184,1952.210377,104.2080236,regrettable,4,2,4,4,0.8977930844,0.8948504031,0.8938036412,0.9060814083,False
